# title = Invariant Mass visible System
# xlabel = $M_{\text{e}^+\mu^+\text{j}_1\text{j}_2}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}M_{\text{e}^+\mu^+\text{j}_1\text{j}_2}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  1.600E+03
# ymin=  1.000E-06
# ymax=  1.000E-02
# kmin= -2.000E+01
# kmax=  1.000E+01
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
#
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
 320    6380.00    6400.00  2.231817615941173E-06  1.965192832745889E-06 610853
 321    6400.00    6420.00  5.261128217552469E-06  2.632704624134263E-06 603517
 322    6420.00    6440.00  3.378784644016738E-07  2.844026655426679E-06 599315
 323    6440.00    6460.00  8.924779430365416E-07  1.981892322234417E-06 592821
 324    6460.00    6480.00  1.626429554962187E-06  1.320248226925519E-06 587937
 325    6480.00    6500.00  4.088578409836862E-06  1.313438516952178E-06 582272
 326    6500.00    6520.00  4.232721327590438E-07  1.313726771253152E-06 575969
 327    6520.00    6540.00  2.966709800534054E-06  1.040471552595173E-06 570486
 328    6540.00    6560.00  2.242881833885131E-06  1.028269906946197E-06 565880
 329    6560.00    6580.00 -1.876106927572977E-07  1.086156328347404E-06 562504
 330    6580.00    6600.00  2.845353831778055E-06  1.392234127663528E-06 556283
 331    6600.00    6620.00  1.487648984118230E-06  1.365327922283904E-06 549389
 332    6620.00    6640.00  2.674024964230516E-07  1.058640794787057E-06 546522
 333    6640.00    6660.00  2.088445599858268E-06  9.621066482103571E-07 539409
 334    6660.00    6680.00  1.131606653212858E-06  8.781982301585883E-07 534524
 335    6680.00    6700.00 -1.027126806136302E-07  1.516887638331070E-06 529062
 336    6700.00    6720.00  5.395725077198229E-07  1.549774559303194E-06 527046
 337    6720.00    6740.00  4.696974583223478E-06  2.360828835608024E-06 520760
 338    6740.00    6760.00  1.973443159757540E-06  1.169636745144281E-06 515467
 339    6760.00    6780.00  8.854594523564720E-07  7.136019840494425E-07 510071
 340    6780.00    6800.00  6.899060762579488E-06  6.355978710257687E-06 506074
 341    6800.00    6820.00 -9.518235334928095E-06  7.054528720855231E-06 501524
 342    6820.00    6840.00  4.556893140373564E-06  3.239750940531541E-06 497766
 343    6840.00    6860.00  1.505600355815583E-06  6.208966675685317E-07 492367
 344    6860.00    6880.00  1.148780311210606E-06  5.225483362469205E-07 486683
 345    6880.00    6900.00  1.464646474252640E-06  7.986796139709418E-07 480744
 346    6900.00    6920.00  6.882473866267160E-07  9.580339962838209E-07 478875
 347    6920.00    6940.00 -4.102164799656390E-07  8.944576383292093E-07 474364
 348    6940.00    6960.00  1.098069428401244E-06  5.641378799533624E-07 468269
 349    6960.00    6980.00 -5.459960861400308E-07  6.808083728135671E-07 464690
 350    6980.00    7000.00  8.073984805192674E-07  7.782491393630939E-07 460530
 351    7000.00    7020.00  9.249357791221112E-07  8.983232127723187E-07 455600
 352    7020.00    7040.00  1.672642863240404E-06  7.812810667786753E-07 450850
 353    7040.00    7060.00  4.184156457285786E-07  6.146344059424735E-07 447274
 354    7060.00    7080.00  1.369598344767327E-06  4.530900603957533E-07 443223
 355    7080.00    7100.00  3.643138197040815E-07  5.081740555826093E-07 437980
 356    7100.00    7120.00  3.017456628433863E-06  1.967664532303522E-06 434884
 357    7120.00    7140.00  1.334060927483355E-07  1.723959119731295E-06 430856
 358    7140.00    7160.00  6.386354233603854E-07  5.779312554043248E-07 425542
 359    7160.00    7180.00 -1.244038698211949E-06  1.019151395756608E-06 421966
 360    7180.00    7200.00  1.520606982047290E-06  9.623045190735299E-07 417954
 361    7200.00    7220.00  1.125098758378617E-06  6.475714361613026E-07 414511
 362    7220.00    7240.00  1.038890650663279E-06  4.549959164477472E-07 409646
 363    7240.00    7260.00  2.315304876192899E-07  6.052933448995710E-07 404475
 364    7260.00    7280.00 -4.067699186557285E-07  6.911851688414747E-07 402553
 365    7280.00    7300.00  4.261696900807989E-07  2.986817399719961E-07 397537
 366    7300.00    7320.00  8.429068121896087E-07  3.768570379007742E-07 395670
 367    7320.00    7340.00  2.385088230380543E-07  4.157878724305297E-07 390179
 368    7340.00    7360.00  2.124565668596722E-07  4.022343413737108E-07 386690
 369    7360.00    7380.00  6.380567736347082E-07  3.742000122312274E-07 383248
 370    7380.00    7400.00  1.095446092974198E-06  4.205235300871716E-07 378863
 371    7400.00    7420.00 -1.521521752272589E-07  3.851086875858526E-07 375393
 372    7420.00    7440.00  5.307640903380033E-07  2.907470401331024E-07 371030
 373    7440.00    7460.00  2.871540149563664E-07  2.884046695351724E-07 368712
 374    7460.00    7480.00  7.007642529178443E-07  2.403520297062711E-07 365284
 375    7480.00    7500.00  4.890997446903464E-07  4.455199320086425E-07 361180
 376    7500.00    7520.00  3.609614598047749E-08  3.941731955624907E-07 358163
 377    7520.00    7540.00 -3.718180327154687E-07  2.345030620722055E-07 354670
 378    7540.00    7560.00  3.686262202209328E-07  2.512216362544045E-07 349959
 379    7560.00    7580.00  4.006807209957094E-07  5.074741277444085E-07 347766
 380    7580.00    7600.00 -6.214548373695380E-08  4.328038461242836E-07 343422
 381    7600.00    7620.00 -1.101508871986515E-07  2.717508265422080E-07 340422
 382    7620.00    7640.00  5.599137203394065E-07  2.966808853082906E-07 336630
 383    7640.00    7660.00 -1.176526772715020E-07  5.925853561935096E-07 332407
 384    7660.00    7680.00  4.868644864928871E-07  5.202374404619146E-07 330738
 385    7680.00    7700.00  9.589837805281540E-08  2.335367237926014E-07 327482
 386    7700.00    7720.00  5.778012831097557E-07  3.438710643285720E-07 323521
 387    7720.00    7740.00  2.822978336834946E-08  2.042250378652740E-07 319974
 388    7740.00    7760.00  3.819365080387891E-07  2.510013130417074E-07 317402
 389    7760.00    7780.00 -2.849555016140445E-07  2.796235844292318E-07 314198
 390    7780.00    7800.00  1.906792069108013E-07  2.775655046817777E-07 310830
 391    7800.00    7820.00 -3.142396375560508E-07  2.999711860304151E-07 307592
 392    7820.00    7840.00  1.329328951449571E-06  5.430392092245346E-07 304460
 393    7840.00    7860.00 -5.062371846160670E-07  5.062364248830780E-07 301903
 394    7860.00    7880.00  6.803803657199734E-08  1.321749800352186E-07 298405
 395    7880.00    7900.00  3.586521717440054E-07  1.364411473423707E-07 294614
 396    7900.00    7920.00  3.320010964859046E-07  2.839505450685959E-07 292563
 397    7920.00    7940.00 -9.010298006281143E-08  2.770086151892074E-07 289495
 398    7940.00    7960.00  1.529949325269009E-07  1.379260161842151E-07 286471
 399    7960.00    7980.00  1.589936592156074E-08  1.557400250017003E-07 283874
 400    7980.00    8000.00  8.941674173237956E-08  1.172497382378175E-07 280769
 401    8000.00    8020.00  1.287103440106694E-07  1.016960939142936E-07 277947
 402    8020.00    8040.00  5.501603380159005E-08  1.170585381804091E-07 273531
 403    8040.00    8060.00  2.349128922268141E-07  9.897905221644243E-08 272165
 404    8060.00    8080.00  2.201227094368015E-07  1.187133864040384E-07 269083
 405    8080.00    8100.00 -1.986476906948060E-07  1.384277825567416E-07 267153
 406    8100.00    8120.00  2.385966573166426E-07  7.138369301569541E-08 263559
 407    8120.00    8140.00  1.916935565074489E-07  1.972999864777708E-07 260609
 408    8140.00    8160.00  3.712263665910940E-07  5.901580911836473E-07 257699
 409    8160.00    8180.00 -4.254974087967935E-07  5.603981247385869E-07 255071
 410    8180.00    8200.00  1.333181542629570E-07  6.637731166701576E-08 253401
 411    8200.00    8220.00  1.941240604114391E-08  1.004127284493676E-07 249238
 412    8220.00    8240.00  3.078199970955153E-08  9.171257479860576E-08 248545
 413    8240.00    8260.00  1.467586830689790E-07  1.035774766815964E-07 245026
 414    8260.00    8280.00  8.570158983041167E-08  7.964067283607523E-08 242770
 415    8280.00    8300.00  8.957048870303272E-08  5.221107090705114E-08 239254
 416    8300.00    8320.00  2.208874007740162E-08  4.400301231530529E-08 236373
 417    8320.00    8340.00  1.135200050498133E-08  4.866139657587197E-08 234240
 418    8340.00    8360.00  1.467657935967334E-07  6.865110781181488E-08 231892
 419    8360.00    8380.00  1.333744294085104E-08  6.534462239362394E-08 230057
 420    8380.00    8400.00  1.803313093601685E-08  4.472671922114398E-08 226789
 421    8400.00    8420.00  4.746610794221530E-08  3.969271701559359E-08 225396
 422    8420.00    8440.00  5.700943349424030E-08  4.738691802751325E-08 221276
 423    8440.00    8460.00 -6.084834909744992E-09  3.654479093438539E-08 219849
 424    8460.00    8480.00  1.956162032648102E-08  3.796880499628480E-08 216968
 425    8480.00    8500.00  2.559002839019651E-08  5.019359724645784E-08 215611
 426    8500.00    8520.00  4.382024371694759E-08  6.983482384984726E-08 211986
 427    8520.00    8540.00  1.239080525702319E-08  1.535215899136879E-07 210110
 428    8540.00    8560.00  1.264760080546891E-07  1.491418064953827E-07 208235
 429    8560.00    8580.00  4.011417105669724E-08  2.119916947126603E-08 205261
 430    8580.00    8600.00  1.568861372457227E-08  2.495449119066091E-08 203384
 431    8600.00    8620.00  6.172421746761684E-08  3.043965821733893E-08 200872
 432    8620.00    8640.00 -1.920969318786968E-08  3.497209224864575E-08 198593
 433    8640.00    8660.00 -3.617688519911783E-08  3.478246622393641E-08 196175
 434    8660.00    8680.00 -3.443268073317147E-08  4.700498381384878E-08 194288
 435    8680.00    8700.00  1.004146080739675E-07  5.158307413058864E-08 192082
 436    8700.00    8720.00  6.962827174876892E-08  7.841249548009247E-08 190021
 437    8720.00    8740.00 -4.103562394315497E-08  7.885762423167770E-08 187885
 438    8740.00    8760.00 -3.058624064569779E-08  6.853164332284543E-08 185378
 439    8760.00    8780.00  1.082973800879425E-08  1.689403791844647E-08 183108
 440    8780.00    8800.00  8.559563116111532E-08  6.073439851334010E-08 181551
 441    8800.00    8820.00  2.845207482746899E-08  2.385043365033218E-08 179584
 442    8820.00    8840.00  3.322794374341074E-08  2.014172304834547E-08 176776
 443    8840.00    8860.00  3.481543287245705E-08  2.567422262899858E-08 175842
 444    8860.00    8880.00 -5.049669902202293E-08  3.972417478852132E-08 173209
 445    8880.00    8900.00  2.283220648646623E-08  3.710700816859686E-08 171332
 446    8900.00    8920.00  2.073938970791486E-08  2.441652209469414E-08 168993
 447    8920.00    8940.00  1.155904691254289E-08  9.524278987067591E-09 167905
 448    8940.00    8960.00  2.551830351853293E-08  1.208206231033784E-08 164622
 449    8960.00    8980.00 -1.131892925195055E-09  1.269404832985813E-08 163825
 450    8980.00    9000.00  2.150296185929362E-08  1.225680686476205E-08 162377
 451    9000.00    9020.00 -7.849670164599777E-09  1.740328769399786E-08 159620
 452    9020.00    9040.00  1.207160315749450E-08  9.384227595634756E-09 157397
 453    9040.00    9060.00  2.616216807498691E-09  1.039364685113258E-08 156282
 454    9060.00    9080.00  2.023876523023532E-08  1.080400042674988E-08 153396
 455    9080.00    9100.00 -4.676471089233341E-09  1.249688738161559E-08 152234
 456    9100.00    9120.00  2.937696712544885E-08  1.376175947057352E-08 150452
 457    9120.00    9140.00  4.674554848940751E-09  8.771267740379782E-09 147768
 458    9140.00    9160.00 -6.010844448648116E-10  8.537844555435378E-09 147445
 459    9160.00    9180.00  2.228939694590593E-08  9.819388251042602E-09 144539
 460    9180.00    9200.00 -1.039792622100043E-09  7.669700992803766E-09 143077
 461    9200.00    9220.00  3.280755083038642E-09  6.972614968832324E-09 140535
 462    9220.00    9240.00  7.092103910905523E-10  5.846481073316743E-09 139485
 463    9240.00    9260.00  8.116174406870374E-09  8.878495821022724E-09 137926
 464    9260.00    9280.00  1.337122570376770E-08  5.681816286016465E-09 136230
 465    9280.00    9300.00  2.944335040711531E-09  3.364658485403904E-09 134275
 466    9300.00    9320.00  9.259995110050827E-10  3.914698206471785E-09 132283
 467    9320.00    9340.00  7.636513986480510E-09  7.322882349123411E-09 131156
 468    9340.00    9360.00  4.378240235686512E-09  5.218698156450498E-09 129544
 469    9360.00    9380.00  6.007787634978648E-09  4.356124121481366E-09 127998
 470    9380.00    9400.00  1.087822531111629E-08  5.892872640579525E-09 125923
 471    9400.00    9420.00 -3.305984850032167E-09  6.385364056821924E-09 125010
 472    9420.00    9440.00  6.420812629844412E-09  6.841983668662492E-09 121821
 473    9440.00    9460.00 -1.789131674041726E-09  5.733063001896945E-09 121371
 474    9460.00    9480.00  8.229784680427769E-09  6.660594463151065E-09 119484
 475    9480.00    9500.00 -8.001675719117053E-10  6.819814420775423E-09 117650
 476    9500.00    9520.00  2.370245147603129E-09  2.449790992775083E-09 115950
 477    9520.00    9540.00  7.018637539858699E-09  3.704076060806299E-09 115036
 478    9540.00    9560.00 -1.552985618316874E-08  7.711487824372083E-09 113243
 479    9560.00    9580.00  1.491895947091037E-08  7.094928224946533E-09 111660
 480    9580.00    9600.00  5.590165795453008E-09  3.325052120508476E-09 109925
 481    9600.00    9620.00 -2.103113849094618E-09  2.404974768947147E-09 108026
 482    9620.00    9640.00  5.792600131093626E-09  2.259945390064455E-09 107012
 483    9640.00    9660.00 -5.382131480938038E-09  2.949285477724625E-09 105654
 484    9660.00    9680.00  2.071293077133440E-09  2.968344700488075E-09 103361
 485    9680.00    9700.00  3.328345125870978E-09  2.651250098566058E-09 102617
 486    9700.00    9720.00  4.985254808336652E-09  6.453371829521735E-09 101066
 487    9720.00    9740.00 -1.042206932832235E-09  5.545780463660500E-09 100338
 488    9740.00    9760.00  2.359265789455493E-09  1.265849003604147E-09 98747
 489    9760.00    9780.00  1.544722648784754E-09  1.257240736212810E-09 97492
 490    9780.00    9800.00 -7.329842000855965E-10  1.606891822228968E-09 95725
 491    9800.00    9820.00  2.886958638173049E-09  1.153499766943041E-09 94496
 492    9820.00    9840.00  1.733308761870996E-10  1.058600270821962E-09 92646
 493    9840.00    9860.00 -1.625089469203450E-09  1.116446861428215E-09 91891
 494    9860.00    9880.00  7.258833844149775E-10  8.403645874584388E-10 90224
 495    9880.00    9900.00  2.973284029675841E-09  7.256878988429304E-10 89717
 496    9900.00    9920.00  1.913072995186990E-09  7.267503223593223E-10 87868
 497    9920.00    9940.00 -1.262101435452697E-10  5.661846207990196E-10 85990
 498    9940.00    9960.00 -1.690225136430269E-10  1.080642103235467E-09 85021
 499    9960.00    9980.00  1.373358006909213E-09  7.511867256886521E-10 83968
 500    9980.00   10000.00  5.578270023041013E-11  6.929949275369352E-10 82969
 501   10000.00   10020.00  3.636526738671867E-10  6.922917953103049E-10 81276
 502   10020.00   10040.00  1.119623173474364E-09  5.746043315344686E-10 80005
 503   10040.00   10060.00 -4.823194162843279E-11  4.996039020731949E-10 78684
 504   10060.00   10080.00  9.613535700659095E-10  5.293655103778349E-10 77929
 505   10080.00   10100.00  9.240445587382282E-10  6.753112520094447E-10 76226
 506   10100.00   10120.00  3.901895961510419E-09  3.589505109528326E-09 75540
 507   10120.00   10140.00 -3.090564752612024E-09  3.562391742935514E-09 74211
 508   10140.00   10160.00  3.275787524802819E-10  3.853595784311385E-10 73342
 509   10160.00   10180.00  3.623115586208108E-10  2.085612253347288E-10 72035
 510   10180.00   10200.00  8.168972346101919E-10  8.983683222109652E-10 70834
 511   10200.00   10220.00 -5.697619122628995E-10  8.862787980112821E-10 69550
 512   10220.00   10240.00  4.411150106670751E-10  2.498220314163119E-10 68988
 513   10240.00   10260.00 -2.074903375915801E-10  3.587847487139403E-10 67400
 514   10260.00   10280.00  9.878462732822320E-11  4.732128287523330E-10 66646
 515   10280.00   10300.00  7.355275507389879E-10  3.905442056345201E-10 65039
 516   10300.00   10320.00  1.713307026459295E-10  2.035240831508210E-10 64054
 517   10320.00   10340.00  1.535780022796302E-10  1.625133417280279E-10 63359
 518   10340.00   10360.00  8.538527921964682E-11  1.611711684068508E-10 61577
 519   10360.00   10380.00  1.805304559080481E-10  1.210460451632758E-10 61099
 520   10380.00   10400.00  5.993270589111694E-10  2.865931888844286E-10 60302
 521   10400.00   10420.00 -2.786024554419065E-10  2.985160444809467E-10 59048
 522   10420.00   10440.00  6.287672653220525E-10  3.808208562238034E-10 57798
 523   10440.00   10460.00  3.698281765662715E-10  2.081181028451280E-10 56706
 524   10460.00   10480.00  5.969823225601015E-11  7.930080523187698E-11 55827
 525   10480.00   10500.00 -4.997847773733751E-11  1.848419096109436E-10 54993
 526   10500.00   10520.00  2.055349507321750E-11  9.258647997775484E-11 53889
 527   10520.00   10540.00  6.824671106573255E-11  7.478910617146712E-11 53166
 528   10540.00   10560.00  2.825722158987534E-10  1.128317795720698E-10 52049
 529   10560.00   10580.00  7.831162055251515E-12  5.946788941831534E-11 51557
 530   10580.00   10600.00  1.303730171398351E-11  1.037114958734596E-10 50673
 531   10600.00   10620.00  1.725811609137687E-11  6.867803388593235E-11 49515
 532   10620.00   10640.00 -2.247098385276692E-10  2.499214576620369E-10 48704
 533   10640.00   10660.00  3.647743358985328E-11  3.816004811008358E-11 47870
 534   10660.00   10680.00  2.092628772341111E-10  2.206847286409042E-10 46807
 535   10680.00   10700.00  1.190086896508760E-10  5.684052790019260E-11 45591
 536   10700.00   10720.00 -2.287865972915105E-11  4.952492125430455E-11 44614
 537   10720.00   10740.00  4.761719602013501E-11  4.007773911605499E-11 43995
 538   10740.00   10760.00 -3.960338580246047E-11  5.101783054152132E-11 43007
 539   10760.00   10780.00  4.021515824411160E-11  4.057664398647128E-11 42219
 540   10780.00   10800.00  5.650373853815678E-11  3.195163116434401E-11 41781
 541   10800.00   10820.00  9.035595961544800E-11  3.552303518605801E-11 40467
 542   10820.00   10840.00 -2.223668479236963E-11  2.830465639776434E-11 39789
 543   10840.00   10860.00  1.818242607892875E-11  1.629936416597979E-11 39125
 544   10860.00   10880.00  1.036539262789868E-11  1.582729646293675E-11 38131
 545   10880.00   10900.00  5.270566686806108E-11  2.962420990134753E-11 37495
 546   10900.00   10920.00 -2.301105293847193E-11  2.974588429201953E-11 36832
 547   10920.00   10940.00  8.183375992953678E-12  9.646072121286337E-12 35966
 548   10940.00   10960.00  4.517252689203132E-11  3.822040733607724E-11 35410
 549   10960.00   10980.00 -4.410101325223037E-11  4.036252877513017E-11 34101
 550   10980.00   11000.00  2.975943318107314E-13  1.408997099291561E-11 33718
 551   11000.00   11020.00 -4.699575765015148E-12  1.669787014796099E-11 32712
 552   11020.00   11040.00  2.086086814089109E-11  1.571058720245652E-11 32166
 553   11040.00   11060.00  1.337184105214143E-11  6.959318949537602E-12 31621
 554   11060.00   11080.00  1.568196114654662E-11  1.106029772931593E-11 30744
 555   11080.00   11100.00 -1.478721053265423E-11  1.009655678544147E-11 30055
 556   11100.00   11120.00  3.373286695139793E-12  4.902299180598586E-12 29633
 557   11120.00   11140.00  1.057653432687240E-11  4.959183797669308E-12 28685
 558   11140.00   11160.00  6.546483474604819E-12  4.100050571056122E-12 27562
 559   11160.00   11180.00  9.985509322840300E-13  3.520139649835844E-12 27361
 560   11180.00   11200.00 -3.924995203546571E-12  1.591235075899812E-11 26333
 561   11200.00   11220.00 -5.532876685585932E-12  7.527454870113703E-12 26032
 562   11220.00   11240.00 -1.757982031122754E-12  7.093058807079638E-12 25621
 563   11240.00   11260.00  1.597268046659017E-11  1.026079473220619E-11 24659
 564   11260.00   11280.00 -4.557653987048634E-12  5.816774634101493E-12 24225
 565   11280.00   11300.00  5.428071677148010E-12  1.685612795453031E-12 23527
 566   11300.00   11320.00  1.066622704875449E-12  1.312995727332826E-12 22684
 567   11320.00   11340.00  1.826911110822228E-11  1.671205308963509E-11 22199
 568   11340.00   11360.00 -1.359362536542444E-11  1.683519932982915E-11 21690
 569   11360.00   11380.00  3.067193796060505E-12  3.460212063519772E-12 21049
 570   11380.00   11400.00 -5.685306350864289E-13  2.486603865455983E-12 20482
 571   11400.00   11420.00 -1.756772681878262E-12  1.926806245843401E-12 20088
 572   11420.00   11440.00  1.891562185132190E-13  1.460878978224030E-12 19424
 573   11440.00   11460.00 -5.943715212636941E-14  9.241842287896713E-13 18839
 574   11460.00   11480.00 -9.238522897968291E-14  5.607666786531802E-13 18273
 575   11480.00   11500.00  4.766480405043421E-13  3.031316245402462E-13 17910
 576   11500.00   11520.00 -1.052779235055163E-14  3.436773608802911E-13 17329
 577   11520.00   11540.00  1.742336817343811E-13  6.665405480110659E-13 16780
 578   11540.00   11560.00  2.344474789726893E-13  3.515411998350697E-13 16349
 579   11560.00   11580.00  6.155656476057298E-13  3.767080378971197E-13 15650
 580   11580.00   11600.00 -3.455129098148370E-13  4.665855782298471E-13 15214
 581   11600.00   11620.00  1.361839742752404E-13  6.028544094084106E-13 14786
 582   11620.00   11640.00  1.751305109783440E-13  1.490949359790676E-13 14470
 583   11640.00   11660.00  1.221582676069594E-13  2.115744432983235E-13 13934
 584   11660.00   11680.00  5.513760051425268E-13  4.262915126528374E-13 13524
 585   11680.00   11700.00 -7.347081975136913E-14  1.380904118833135E-13 12996
 586   11700.00   11720.00  2.328718193303616E-13  8.973256925610134E-14 12505
 587   11720.00   11740.00 -6.339638403471335E-14  1.017907477487013E-13 11968
 588   11740.00   11760.00  1.174859231975751E-13  1.201279668909520E-13 11577
 589   11760.00   11780.00  2.743375637694424E-14  1.341296649590674E-13 11234
 590   11780.00   11800.00  1.713215317525710E-13  7.433570953002591E-14 11011
 591   11800.00   11820.00 -4.350328594589463E-15  5.199072306736804E-14 10434
 592   11820.00   11840.00 -5.617172306519078E-14  1.048396428530034E-13 10223
 593   11840.00   11860.00 -5.432194233434963E-14  1.006339472147995E-13 9840
 594   11860.00   11880.00  3.286311627122291E-14  2.568487174522406E-14 9301
 595   11880.00   11900.00 -4.825992241743093E-14  4.894936940833107E-14 8917
 596   11900.00   11920.00  3.527514706351616E-14  5.872561882346090E-14 8586
 597   11920.00   11940.00  8.544533107066131E-14  8.131463922993668E-14 8104
 598   11940.00   11960.00  5.335763359147890E-14  4.171506951977364E-14 7943
 599   11960.00   11980.00  2.805680515937374E-14  1.382558526071748E-14 7524
 600   11980.00   12000.00 -1.916760192741575E-14  1.150388721108087E-14 7322
 601   12000.00   12020.00  2.051031929543093E-14  1.252911792590429E-14 6917
 602   12020.00   12040.00 -6.702392083272881E-15  9.570018301262810E-15 6656
 603   12040.00   12060.00  3.751969116938343E-15  5.410328497152314E-15 6245
 604   12060.00   12080.00  1.286426134149534E-15  3.107261773312737E-15 5940
 605   12080.00   12100.00  2.583217198564847E-15  1.821809854568844E-15 5586
 606   12100.00   12120.00  6.691408657565010E-14  7.070900274351436E-14 5433
 607   12120.00   12140.00 -5.468401052813194E-14  5.530715214166014E-14 5063
 608   12140.00   12160.00 -8.441138663342202E-16  1.958576532401644E-15 4817
 609   12160.00   12180.00  1.036692875505577E-15  1.581591438634294E-15 4609
 610   12180.00   12200.00 -4.602060841393287E-16  1.014938804135764E-15 4454
 611   12200.00   12220.00  1.220334661640733E-15  8.186139108640785E-16 4158
 612   12220.00   12240.00  1.623971231706942E-16  6.003086183151544E-16 3820
 613   12240.00   12260.00 -5.873178103918922E-16  1.893339287500472E-15 3670
 614   12260.00   12280.00 -1.995074250142839E-15  1.065041118203582E-15 3543
 615   12280.00   12300.00  1.748494537782608E-15  1.537652753737094E-15 3190
 616   12300.00   12320.00  6.145259032249594E-16  1.504680968028769E-15 2890
 617   12320.00   12340.00 -1.175845438009572E-15  1.553638527361259E-15 2741
 618   12340.00   12360.00 -1.535748229109735E-17  3.534867376944210E-16 2680
 619   12360.00   12380.00 -4.585438541627351E-16  2.734422724432088E-16 2410
 620   12380.00   12400.00 -1.663036900924711E-16  3.513430070846537E-16 2172
 621   12400.00   12420.00 -4.115644680248571E-17  2.429146583735472E-16 2008
 622   12420.00   12440.00 -4.442612032332553E-18  1.581026455088200E-16 1778
 623   12440.00   12460.00  5.009779985510381E-17  8.923402178685151E-17 1699
 624   12460.00   12480.00 -3.908595196148354E-17  5.869622016965255E-17 1591
 625   12480.00   12500.00 -3.687847784049960E-17  5.413188181857024E-17 1399
 626   12500.00   12520.00 -1.010938560518558E-15  9.544140027588857E-16 1263
 627   12520.00   12540.00  8.794946381212595E-16  9.502692394341091E-16 1145
 628   12540.00   12560.00 -2.439517516437775E-17  1.571025683170563E-17 992
 629   12560.00   12580.00 -6.586089183804397E-18  1.561463993665392E-17 934
 630   12580.00   12600.00 -3.648829726589951E-17  1.768488778924235E-17 818
 631   12600.00   12620.00 -1.016447775845349E-18  7.220198165663929E-18 658
 632   12620.00   12640.00 -2.691627155294516E-17  1.760009198868282E-17 601
 633   12640.00   12660.00  6.406419101998819E-19  6.259146954029537E-18 547
 634   12660.00   12680.00 -3.213199368320978E-18  1.073069480402879E-18 427
 635   12680.00   12700.00 -1.730749266615174E-18  4.581059280292528E-19 377
 636   12700.00   12720.00 -1.279960266288309E-18  6.853822952886584E-19 321
 637   12720.00   12740.00 -3.560762909570830E-19  2.996474591738183E-19 246
 638   12740.00   12760.00 -3.807136970276758E-19  2.716465832603919E-19 191
 639   12760.00   12780.00 -1.077172965603766E-18  8.181382040500883E-19 179
 640   12780.00   12800.00  1.610582469502929E-19  9.738978071669040E-20 111
 641   12800.00   12820.00 -4.680291978064382E-19  2.984051994524115E-19 82
 642   12820.00   12840.00  4.097132357440042E-20  7.678970665747690E-20 62
 643   12840.00   12860.00 -3.785998242381117E-21  4.545412743484133E-21 31
 644   12860.00   12880.00  1.359960844128731E-21  4.082898908041984E-21 25
 645   12880.00   12900.00 -1.588388297808711E-21  1.653617699214468E-21 10
 646   12900.00   12920.00 -4.342286691652708E-22  4.342286707871928E-22 2
 647   12920.00   12940.00  8.185438259907890E-23  8.185438258404363E-23 1
 648   12940.00   12960.00  0.000000000000000E+00  0.000000000000000E+00 0
 649   12960.00   12980.00  0.000000000000000E+00  0.000000000000000E+00 0
 650   12980.00   13000.00  0.000000000000000E+00  0.000000000000000E+00 0
# Underflow:                 0.0000000000000000E+00  0.0000000000000000E+00 0
# Overflow:                  0.0000000000000000E+00  0.0000000000000000E+00 0
#-------------------------------------------------------------------------------------
# Sum:                       1.0470396855789046E+00  2.3200237360239488E-04 237479000
#=====================================================================================
# Number of generated events: 2722077414
